id,category,text,emotion,style,pace,volume,prosody,tone,formality,medium,pitch,intensity,energy_scale,scenario
VT-460384,multilingual,"Real talk, धन्यवाद, फिर मिलेंगे।",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-468545,multilingual,Heads up: Note: شكراً لك على المساعدة. Please. (alt),neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-489276,multilingual,"Note: Bonjour, je m’appelle Alex. Please. please.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-411264,multilingual,Quick one: Reminder: Muito obrigado pela resposta. — now.,neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-431401,multilingual,"Quick one: Okay, Grazie mille, davvero. If possible. — got it.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-454838,multilingual,"Heads up: Okay, 감사합니다, 다음에 봐요. For real. if you can. (alt)",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-461353,multilingual,"Okay, Note: धन्यवाद, फिर मिलेंगे।—copy..",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-420051,multilingual,"Quick one: FYI, Salam, sab thik hai? For real. — got it.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-492885,multilingual,"Real talk, Merci beaucoup pour votre aide. Thanks..",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-408614,multilingual,"Listen, Heads up: 안녕하세요, 오늘 기분 어때요?—got it. — confirm.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-416307,multilingual,"Listen, Heads up: 你好，今天忙吗？ Thanks..",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-452753,multilingual,"Note: FYI, Bonjour, je m’appelle Alex. For real. please.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-489162,multilingual,"Quick one: FYI, 谢谢你的时间。 Right now.. (alt)",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-449704,multilingual,"Note: Listen, Olá, tudo bem?—copy.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-454165,multilingual,Heads up: Reminder: ¡Excelente trabajo! Thanks. if you can. (alt),neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-434398,multilingual,"감사합니다, 다음에 봐요..",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-408351,multilingual,"FYI, FYI, Salam, sab thik hai? For real. please.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-416787,multilingual,"Heads up: Heads up: Ciao, ci vediamo domani. For real. — now.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-457600,multilingual,"Okay, FYI, Ciao, ci vediamo domani.—copy.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-423307,multilingual,"Heads up: Olá, tudo bem? Right now. — got it.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-478457,multilingual,Quick one: Reminder: Muito obrigado pela resposta..,neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-423819,multilingual,Quick one: Muito obrigado pela resposta. Thanks. — confirm.,neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-413757,multilingual,"Heads up: Hey, Ciao, ci vediamo domani.—copy. please. (alt)",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-420419,multilingual,"Reminder: FYI, 감사합니다, 다음에 봐요.—got it. right now.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-468263,multilingual,"Quick one: Listen, नमस्ते, आप कैसे हैं? Please. right now.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-456589,multilingual,"Okay, Okay, नमस्ते, आप कैसे हैं?—copy. right now. (alt)",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-444372,multilingual,"Listen, Hey, こんにちは、お元気ですか。 Thanks.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-484211,multilingual,"Heads up: Hey, Olá, tudo bem?—got it. thanks.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-402349,multilingual,"FYI, धन्यवाद, फिर मिलेंगे। please. (alt)",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-420578,multilingual,"Real talk, Listen, धन्यवाद, फिर मिलेंगे।—copy. — confirm.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-470344,multilingual,"Okay, Reminder: 谢谢你的时间。 please.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-405556,multilingual,"Heads up: Note: Salam, sab thik hai? Please. — now.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-465905,multilingual,"Hey, धन्यवाद, फिर मिलेंगे। Thanks. please.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-491245,multilingual,"Quick one: Okay, 你好，今天忙吗？ For real. thanks.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-407627,multilingual,"Quick one: FYI, 谢谢你的时间。 Right now. right now.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-464585,multilingual,"Real talk, Reminder: 谢谢你的时间。 — confirm. (alt)",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-483328,multilingual,"FYI, Reminder: धन्यवाद, फिर मिलेंगे। Please. — got it.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-424027,multilingual,Heads up: Reminder: Muito obrigado pela resposta. please.,neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-407717,multilingual,"Okay, ¡Excelente trabajo! Right now. — now.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-434517,multilingual,"Okay, Listen, شكراً لك على المساعدة.—got it. — got it.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-449603,multilingual,"Okay, Ciao, ci vediamo domani..",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-446204,multilingual,"Okay, Bonjour, je m’appelle Alex.—copy. right now.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-424929,multilingual,"Heads up: Listen, नमस्ते, आप कैसे हैं? Please. please.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-479905,multilingual,"Note: Note: 안녕하세요, 오늘 기분 어때요? Thanks..",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-438064,multilingual,"FYI, Hola, ¿cómo estás? — confirm.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-413649,multilingual,"Okay, नमस्ते, आप कैसे हैं?",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-410417,multilingual,"Okay, Listen, Olá, tudo bem? For real. right now.",neutral,multilingual,normal,normal,varied,neutral,neutral,general,neutral,neutral,5,general
VT-495602,narrative,"Okay, When I was five, I thought the moon followed me everywhere. If possible. (alt)",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-494643,narrative,"Reminder: Back in college, we used to hack vending machines for snacks.—got it. — now. (alt)",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-413335,narrative,"Listen, Hey, Back in college, we used to hack vending machines for snacks. Right now. thanks.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-468689,narrative,"Listen, Note: Back in college, we used to hack vending machines for snacks. Right now. please.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-490999,narrative,"FYI, He opened the envelope, not knowing it would change his life forever. Right now. (alt)",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-441847,narrative,"Okay, FYI, Back in college, we used to hack vending machines for snacks. Right now..",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-433700,narrative,"Heads up: Okay, Back in college, we used to hack vending machines for snacks. Please. — now.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-430892,narrative,"Quick one: Okay, When I was five, I thought the moon followed me everywhere. If possible. right now.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-431901,narrative,"Quick one: FYI, He opened the envelope, not knowing it would change his life forever. Thanks.. (alt)",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-478299,narrative,"Okay, FYI, Back in college, we used to hack vending machines for snacks. Thanks..",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-454202,narrative,"Real talk, Okay, When I was five, I thought the moon followed me everywhere.—got it. right now.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-412408,narrative,"Quick one: Back in college, we used to hack vending machines for snacks. For real.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-438888,narrative,"Heads up: Heads up: When I was five, I thought the moon followed me everywhere. thanks.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-475685,narrative,"Heads up: Okay, He opened the envelope, not knowing it would change his life forever.—copy. please.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-402023,narrative,"Heads up: Reminder: He opened the envelope, not knowing it would change his life forever..",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-490966,narrative,"Heads up: FYI, He opened the envelope, not knowing it would change his life forever. Please. please.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-404092,narrative,"Heads up: Back in college, we used to hack vending machines for snacks. For real. — got it.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-447959,narrative,"Reminder: Note: He opened the envelope, not knowing it would change his life forever. For real. — got it.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-428660,narrative,"Real talk, He opened the envelope, not knowing it would change his life forever. please.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-410208,narrative,"Reminder: Okay, When I was five, I thought the moon followed me everywhere.—got it.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-466818,narrative,"Reminder: Heads up: He opened the envelope, not knowing it would change his life forever. Thanks.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-487606,narrative,"Listen, FYI, He opened the envelope, not knowing it would change his life forever.—copy. thanks.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-443929,narrative,"Quick one: When I was five, I thought the moon followed me everywhere. Thanks. — confirm.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-492371,narrative,"Heads up: Okay, Back in college, we used to hack vending machines for snacks. Please. — now.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-468230,narrative,"Note: Heads up: He opened the envelope, not knowing it would change his life forever. Please. — confirm.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-437291,narrative,"Heads up: Listen, When I was five, I thought the moon followed me everywhere. Right now. please.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-425600,narrative,"Quick one: Hey, When I was five, I thought the moon followed me everywhere. For real. right now.",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-431722,narrative,"Quick one: Heads up: He opened the envelope, not knowing it would change his life forever. Please. — confirm. (alt)",reflective,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
